,Column1,Column2,Column3
7561,BlackTiger728,Dansgaming,RT
7562,TheMcNubbins,Dansgaming,RT
7563,messicre_,messicre_,Tweet
7564,FusionRecovery,Dansgaming,RT
7565,FiftyHydra,FiftyHydra,Tweet
7566,Biggy4891,Dansgaming,RT
7567,FaZzyTheGod,Dansgaming,RT
7568,gintoki_nut,gintoki_nut,Tweet
7569,maybejustalot,Dansgaming,RT
7570,ethlouis,amazingatheist,RT
7571,CristianNXT,CristianNXT,Tweet
7572,Dansgaming,Dansgaming,Tweet
7573,InfinityOn_Joe,InfinityOn_Joe,Tweet
7574,BJamesChandler,BJamesChandler,Tweet
7575,thechrisullrich,thechrisullrich,Tweet
7576,Seinfelds_List,Seinfelds_List,Tweet
7577,natekushner,natekushner,Tweet
7578,TheUchihaSage,TheUchihaSage,Tweet
7579,PatrickFisk,PatrickFisk,Tweet
7580,KFirebore23,KFirebore23,Tweet
7581,xXJannneXx,xXJannneXx,Tweet
7582,NBWmusic,NBWmusic,Tweet
7583,jmarianos,jmarianos,Tweet
7584,GrayLifeZone,GrayLifeZone,Tweet
7585,ShimohiHikagami,ShimohiHikagami,Tweet
7586,venturian55,venturian55,Tweet
7587,Diagonchloe,itsDanBull,RT
7588,a7xkillera7x,a7xkillera7x,Tweet
7589,Quackerkit,Quackerkit,Tweet
7590,iAmPimmiCue,iAmPimmiCue,Tweet
7591,MrAbelGreen,MrAbelGreen,Tweet
7592,Thorny_Games,Thorny_Games,Tweet
7593,HazakiMoon,BeccaLipman,RT
7594,wavvyjourni,wavvyjourni,Tweet
7595,spikejonzing,spikejonzing,Tweet
7596,Bobman_youtube,Bobman_youtube,Tweet
7597,thatswattsup,thatswattsup,Tweet
7598,Ben_1878,caudlevision,RT
7599,IDMention,IDMention,Tweet
7600,unknownminutes,Dansgaming,RT
7601,CptLvl,caudlevision,RT
7602,jp_jordan,BrianLynch,RT
7603,LilPham_,NathanZed,RT
7604,BrianLynch,BrianLynch,Tweet
7605,WLG_East,WLG_East,Tweet
7606,GunmetalMite,mikeyface,RT
7607,TashoftheFuture,BrianLynch,RT
7608,xellos61,salithtaydan,RT
7609,refocusedmedia,BrianLynch,RT
7610,BrianLynch,BrianLynch,Tweet
7611,zayo60,zayo60,Tweet
7612,MattyMondays,MattyMondays,Tweet
7613,SkizzleTwittzle,Dansgaming,RT
7614,williamcooper16,williamcooper16,Tweet
7615,denny1514,denny1514,Tweet
7616,gmetzger16,gmetzger16,Tweet
7617,1stltrage,Dansgaming,RT
7618,WalkinsFrost,Dansgaming,RT
7619,William_Dublin,William_Dublin,Tweet
7620,bishops_gate88,Dansgaming,RT
7621,Nateoooooooo,Nateoooooooo,Tweet
7622,kingkongdonk,kingkongdonk,Tweet
7623,AyrroGaming,AyrroGaming,Tweet
7624,cgm_co,cgm_co,Tweet
7625,Dollarluigi,Dollarluigi,Tweet
7626,JGs_Anime,JGs_Anime,Tweet
7627,meow_meow_soup,meow_meow_soup,Tweet
7628,DerplesThePanda,BluZephyr,RT
7629,NathanSEGarcia,askagangsta_,RT
7630,garlicbug,garlicbug,Tweet
7631,spikejonzing,spikejonzing,Tweet
7632,Grim_al_kin,Grim_al_kin,Tweet
7633,Burribot_32,Burribot_32,Tweet
7634,itsabove10stars,itsabove10stars,Tweet
7635,egg_official,egg_official,Tweet
7636,DynamiteRampage,DynamiteRampage,Tweet
7637,max_smith,max_smith,Tweet
7638,dragon_slumber,dragon_slumber,Tweet
7639,ps3spill,Dansgaming,RT
7640,ELumiukko,Dansgaming,RT
7641,CJensen1999,CJensen1999,Tweet
7642,Bethanyy_Mariee,Bethanyy_Mariee,Tweet
7643,derekeb,thatswattsup,RT
7644,Rassputin123,BeccaLipman,RT
7645,MLJowitt,Dansgaming,RT
7646,Truegam3r,Truegam3r,Tweet
7647,GLTheGameMaster,Dansgaming,RT
7648,anonchileno,anonchileno,Tweet
7649,icrys1s,Dansgaming,RT
7650,funnyclone,funnyclone,Tweet
7651,superbananaman3,superbananaman3,Tweet
7652,theorousseau51,GiveMeInternet,RT
7653,Gabysaurus,Gabysaurus,Tweet
7654,GingerTownUSA,GingerTownUSA,Tweet
7655,Heady1313,Heady1313,Tweet
7656,MasterOfLag,MasterOfLag,Tweet
7657,MilesKG21,Dansgaming,RT
7658,Azure_Haseo23,Dansgaming,RT
7659,BOSSJEDIZOHAN,Dansgaming,RT
7660,TewGenGamers,Dansgaming,RT
7661,BlackTiger728,Dansgaming,RT
7662,TheMcNubbins,Dansgaming,RT
7663,messicre_,messicre_,Tweet
7664,FusionRecovery,Dansgaming,RT
7665,FiftyHydra,FiftyHydra,Tweet
7666,Biggy4891,Dansgaming,RT
7667,FaZzyTheGod,Dansgaming,RT
7668,gintoki_nut,gintoki_nut,Tweet
7669,maybejustalot,Dansgaming,RT
7670,ethlouis,amazingatheist,RT
7671,CristianNXT,CristianNXT,Tweet
7672,Dansgaming,Dansgaming,Tweet
7673,InfinityOn_Joe,InfinityOn_Joe,Tweet
7674,BJamesChandler,BJamesChandler,Tweet
7675,thechrisullrich,thechrisullrich,Tweet
7676,Seinfelds_List,Seinfelds_List,Tweet
7677,natekushner,natekushner,Tweet
7678,TheUchihaSage,TheUchihaSage,Tweet
7679,PatrickFisk,PatrickFisk,Tweet
7680,KFirebore23,KFirebore23,Tweet
7681,xXJannneXx,xXJannneXx,Tweet
7682,NBWmusic,NBWmusic,Tweet
7683,jmarianos,jmarianos,Tweet
7684,GrayLifeZone,GrayLifeZone,Tweet
7685,ShimohiHikagami,ShimohiHikagami,Tweet
7686,venturian55,venturian55,Tweet
7687,Diagonchloe,itsDanBull,RT
7688,a7xkillera7x,a7xkillera7x,Tweet
7689,Quackerkit,Quackerkit,Tweet
7690,iAmPimmiCue,iAmPimmiCue,Tweet
7691,MrAbelGreen,MrAbelGreen,Tweet
7692,Thorny_Games,Thorny_Games,Tweet
7693,HazakiMoon,BeccaLipman,RT
7694,wavvyjourni,wavvyjourni,Tweet
7695,spikejonzing,spikejonzing,Tweet
7696,Bobman_youtube,Bobman_youtube,Tweet
7697,thatswattsup,thatswattsup,Tweet
7698,Ben_1878,caudlevision,RT
7699,IDMention,IDMention,Tweet
7700,unknownminutes,Dansgaming,RT
7701,CptLvl,caudlevision,RT
7702,jp_jordan,BrianLynch,RT
7703,LilPham_,NathanZed,RT
7704,BrianLynch,BrianLynch,Tweet
7705,WLG_East,WLG_East,Tweet
7706,GunmetalMite,mikeyface,RT
7707,TashoftheFuture,BrianLynch,RT
7708,xellos61,salithtaydan,RT
7709,refocusedmedia,BrianLynch,RT
7710,BrianLynch,BrianLynch,Tweet
7711,zayo60,zayo60,Tweet
7712,MattyMondays,MattyMondays,Tweet
7713,SkizzleTwittzle,Dansgaming,RT
7714,williamcooper16,williamcooper16,Tweet
7715,denny1514,denny1514,Tweet
7716,gmetzger16,gmetzger16,Tweet
7717,1stltrage,Dansgaming,RT
7718,WalkinsFrost,Dansgaming,RT
7719,William_Dublin,William_Dublin,Tweet
7720,bishops_gate88,Dansgaming,RT
7721,Nateoooooooo,Nateoooooooo,Tweet
7722,kingkongdonk,kingkongdonk,Tweet
7723,AyrroGaming,AyrroGaming,Tweet
7724,cgm_co,cgm_co,Tweet
7725,Dollarluigi,Dollarluigi,Tweet
7726,JGs_Anime,JGs_Anime,Tweet
7727,meow_meow_soup,meow_meow_soup,Tweet
7728,DerplesThePanda,BluZephyr,RT
7729,NathanSEGarcia,askagangsta_,RT
7730,garlicbug,garlicbug,Tweet
7731,spikejonzing,spikejonzing,Tweet
7732,Grim_al_kin,Grim_al_kin,Tweet
7733,Burribot_32,Burribot_32,Tweet
7734,itsabove10stars,itsabove10stars,Tweet
7735,egg_official,egg_official,Tweet
7736,DynamiteRampage,DynamiteRampage,Tweet
7737,max_smith,max_smith,Tweet
7738,dragon_slumber,dragon_slumber,Tweet
7739,ps3spill,Dansgaming,RT
7740,ELumiukko,Dansgaming,RT
7741,CJensen1999,CJensen1999,Tweet
7742,Bethanyy_Mariee,Bethanyy_Mariee,Tweet
7743,derekeb,thatswattsup,RT
7744,Rassputin123,BeccaLipman,RT
7745,MLJowitt,Dansgaming,RT
7746,Truegam3r,Truegam3r,Tweet
7747,GLTheGameMaster,Dansgaming,RT
7748,anonchileno,anonchileno,Tweet
7749,icrys1s,Dansgaming,RT
7750,funnyclone,funnyclone,Tweet
7751,superbananaman3,superbananaman3,Tweet
7752,theorousseau51,GiveMeInternet,RT
7753,Gabysaurus,Gabysaurus,Tweet
7754,GingerTownUSA,GingerTownUSA,Tweet
7755,Heady1313,Heady1313,Tweet
7756,MasterOfLag,MasterOfLag,Tweet
7757,MilesKG21,Dansgaming,RT
7758,Azure_Haseo23,Dansgaming,RT
7759,BOSSJEDIZOHAN,Dansgaming,RT
7760,TewGenGamers,Dansgaming,RT
7761,BlackTiger728,Dansgaming,RT
7762,TheMcNubbins,Dansgaming,RT
7763,messicre_,messicre_,Tweet
7764,FusionRecovery,Dansgaming,RT
7765,FiftyHydra,FiftyHydra,Tweet
7766,Biggy4891,Dansgaming,RT
7767,FaZzyTheGod,Dansgaming,RT
7768,gintoki_nut,gintoki_nut,Tweet
7769,maybejustalot,Dansgaming,RT
7770,ethlouis,amazingatheist,RT
7771,CristianNXT,CristianNXT,Tweet
7772,Dansgaming,Dansgaming,Tweet
7773,InfinityOn_Joe,InfinityOn_Joe,Tweet
7774,BJamesChandler,BJamesChandler,Tweet
7775,thechrisullrich,thechrisullrich,Tweet
7776,Seinfelds_List,Seinfelds_List,Tweet
7777,natekushner,natekushner,Tweet
7778,TheUchihaSage,TheUchihaSage,Tweet
7779,PatrickFisk,PatrickFisk,Tweet
7780,KFirebore23,KFirebore23,Tweet
7781,xXJannneXx,xXJannneXx,Tweet
7782,NBWmusic,NBWmusic,Tweet
7783,jmarianos,jmarianos,Tweet
7784,GrayLifeZone,GrayLifeZone,Tweet
7785,ShimohiHikagami,ShimohiHikagami,Tweet
7786,venturian55,venturian55,Tweet
7787,Diagonchloe,itsDanBull,RT
7788,a7xkillera7x,a7xkillera7x,Tweet
7789,Quackerkit,Quackerkit,Tweet
7790,iAmPimmiCue,iAmPimmiCue,Tweet
7791,MrAbelGreen,MrAbelGreen,Tweet
7792,Thorny_Games,Thorny_Games,Tweet
7793,HazakiMoon,BeccaLipman,RT
7794,wavvyjourni,wavvyjourni,Tweet
7795,spikejonzing,spikejonzing,Tweet
7796,Bobman_youtube,Bobman_youtube,Tweet
7797,thatswattsup,thatswattsup,Tweet
7798,Ben_1878,caudlevision,RT
7799,IDMention,IDMention,Tweet
7800,unknownminutes,Dansgaming,RT
7801,CptLvl,caudlevision,RT
7802,jp_jordan,BrianLynch,RT
7803,LilPham_,NathanZed,RT
7804,BrianLynch,BrianLynch,Tweet
7805,WLG_East,WLG_East,Tweet
7806,GunmetalMite,mikeyface,RT
7807,TashoftheFuture,BrianLynch,RT
7808,xellos61,salithtaydan,RT
7809,refocusedmedia,BrianLynch,RT
7810,BrianLynch,BrianLynch,Tweet
7811,zayo60,zayo60,Tweet
7812,MattyMondays,MattyMondays,Tweet
7813,SkizzleTwittzle,Dansgaming,RT
7814,williamcooper16,williamcooper16,Tweet
7815,denny1514,denny1514,Tweet
7816,gmetzger16,gmetzger16,Tweet
7817,1stltrage,Dansgaming,RT
7818,WalkinsFrost,Dansgaming,RT
7819,William_Dublin,William_Dublin,Tweet
7820,bishops_gate88,Dansgaming,RT
7821,Nateoooooooo,Nateoooooooo,Tweet
7822,kingkongdonk,kingkongdonk,Tweet
7823,AyrroGaming,AyrroGaming,Tweet
7824,cgm_co,cgm_co,Tweet
7825,Dollarluigi,Dollarluigi,Tweet
7826,JGs_Anime,JGs_Anime,Tweet
7827,meow_meow_soup,meow_meow_soup,Tweet
7828,DerplesThePanda,BluZephyr,RT
7829,NathanSEGarcia,askagangsta_,RT
7830,garlicbug,garlicbug,Tweet
7831,spikejonzing,spikejonzing,Tweet
7832,Grim_al_kin,Grim_al_kin,Tweet
7833,Burribot_32,Burribot_32,Tweet
7834,itsabove10stars,itsabove10stars,Tweet
7835,egg_official,egg_official,Tweet
7836,DynamiteRampage,DynamiteRampage,Tweet
7837,max_smith,max_smith,Tweet
7838,dragon_slumber,dragon_slumber,Tweet
7839,ps3spill,Dansgaming,RT
7840,ELumiukko,Dansgaming,RT
7841,CJensen1999,CJensen1999,Tweet
7842,Bethanyy_Mariee,Bethanyy_Mariee,Tweet
7843,derekeb,thatswattsup,RT
7844,Rassputin123,BeccaLipman,RT
7845,MLJowitt,Dansgaming,RT
7846,Truegam3r,Truegam3r,Tweet
7847,GLTheGameMaster,Dansgaming,RT
7848,anonchileno,anonchileno,Tweet
7849,icrys1s,Dansgaming,RT
7850,funnyclone,funnyclone,Tweet
7851,superbananaman3,superbananaman3,Tweet
7852,theorousseau51,GiveMeInternet,RT
7853,Gabysaurus,Gabysaurus,Tweet
7854,GingerTownUSA,GingerTownUSA,Tweet
7855,Heady1313,Heady1313,Tweet
7856,MasterOfLag,MasterOfLag,Tweet
7857,MilesKG21,Dansgaming,RT
7858,Azure_Haseo23,Dansgaming,RT
7859,BOSSJEDIZOHAN,Dansgaming,RT
7860,TewGenGamers,Dansgaming,RT
7861,BlackTiger728,Dansgaming,RT
7862,TheMcNubbins,Dansgaming,RT
7863,messicre_,messicre_,Tweet
7864,FusionRecovery,Dansgaming,RT
7865,FiftyHydra,FiftyHydra,Tweet
7866,Biggy4891,Dansgaming,RT
7867,FaZzyTheGod,Dansgaming,RT
7868,gintoki_nut,gintoki_nut,Tweet
7869,maybejustalot,Dansgaming,RT
7870,ethlouis,amazingatheist,RT
7871,CristianNXT,CristianNXT,Tweet
7872,Dansgaming,Dansgaming,Tweet
7873,InfinityOn_Joe,InfinityOn_Joe,Tweet
7874,BJamesChandler,BJamesChandler,Tweet
7875,thechrisullrich,thechrisullrich,Tweet
7876,Seinfelds_List,Seinfelds_List,Tweet
7877,natekushner,natekushner,Tweet
7878,TheUchihaSage,TheUchihaSage,Tweet
7879,PatrickFisk,PatrickFisk,Tweet
7880,KFirebore23,KFirebore23,Tweet
7881,xXJannneXx,xXJannneXx,Tweet
7882,NBWmusic,NBWmusic,Tweet
7883,jmarianos,jmarianos,Tweet
7884,GrayLifeZone,GrayLifeZone,Tweet
7885,ShimohiHikagami,ShimohiHikagami,Tweet
7886,venturian55,venturian55,Tweet
7887,Diagonchloe,itsDanBull,RT
7888,a7xkillera7x,a7xkillera7x,Tweet
7889,Quackerkit,Quackerkit,Tweet
7890,iAmPimmiCue,iAmPimmiCue,Tweet
7891,MrAbelGreen,MrAbelGreen,Tweet
7892,Thorny_Games,Thorny_Games,Tweet
7893,HazakiMoon,BeccaLipman,RT
7894,wavvyjourni,wavvyjourni,Tweet
7895,spikejonzing,spikejonzing,Tweet
7896,Bobman_youtube,Bobman_youtube,Tweet
7897,thatswattsup,thatswattsup,Tweet
7898,Ben_1878,caudlevision,RT
7899,IDMention,IDMention,Tweet
7900,unknownminutes,Dansgaming,RT
7901,CptLvl,caudlevision,RT
7902,jp_jordan,BrianLynch,RT
7903,LilPham_,NathanZed,RT
7904,BrianLynch,BrianLynch,Tweet
7905,WLG_East,WLG_East,Tweet
7906,GunmetalMite,mikeyface,RT
7907,TashoftheFuture,BrianLynch,RT
7908,xellos61,salithtaydan,RT
7909,refocusedmedia,BrianLynch,RT
7910,BrianLynch,BrianLynch,Tweet
7911,zayo60,zayo60,Tweet
7912,MattyMondays,MattyMondays,Tweet
7913,SkizzleTwittzle,Dansgaming,RT
7914,williamcooper16,williamcooper16,Tweet
7915,denny1514,denny1514,Tweet
7916,gmetzger16,gmetzger16,Tweet
7917,1stltrage,Dansgaming,RT
7918,WalkinsFrost,Dansgaming,RT
7919,William_Dublin,William_Dublin,Tweet
7920,bishops_gate88,Dansgaming,RT
7921,Nateoooooooo,Nateoooooooo,Tweet
7922,kingkongdonk,kingkongdonk,Tweet
7923,AyrroGaming,AyrroGaming,Tweet
7924,cgm_co,cgm_co,Tweet
7925,Dollarluigi,Dollarluigi,Tweet
7926,JGs_Anime,JGs_Anime,Tweet
7927,meow_meow_soup,meow_meow_soup,Tweet
7928,DerplesThePanda,BluZephyr,RT
7929,NathanSEGarcia,askagangsta_,RT
7930,garlicbug,garlicbug,Tweet
7931,spikejonzing,spikejonzing,Tweet
7932,Grim_al_kin,Grim_al_kin,Tweet
7933,Burribot_32,Burribot_32,Tweet
7934,itsabove10stars,itsabove10stars,Tweet
7935,egg_official,egg_official,Tweet
7936,DynamiteRampage,DynamiteRampage,Tweet
7937,max_smith,max_smith,Tweet
7938,dragon_slumber,dragon_slumber,Tweet
7939,ps3spill,Dansgaming,RT
7940,ELumiukko,Dansgaming,RT
7941,CJensen1999,CJensen1999,Tweet
7942,Bethanyy_Mariee,Bethanyy_Mariee,Tweet
7943,derekeb,thatswattsup,RT
7944,Rassputin123,BeccaLipman,RT
7945,MLJowitt,Dansgaming,RT
7946,Truegam3r,Truegam3r,Tweet
7947,GLTheGameMaster,Dansgaming,RT
7948,anonchileno,anonchileno,Tweet
7949,icrys1s,Dansgaming,RT
7950,funnyclone,funnyclone,Tweet
7951,superbananaman3,superbananaman3,Tweet
7952,theorousseau51,GiveMeInternet,RT
7953,Gabysaurus,Gabysaurus,Tweet
7954,GingerTownUSA,GingerTownUSA,Tweet
7955,Heady1313,Heady1313,Tweet
7956,MasterOfLag,MasterOfLag,Tweet
7957,MilesKG21,Dansgaming,RT
7958,Azure_Haseo23,Dansgaming,RT
7959,BOSSJEDIZOHAN,Dansgaming,RT
7960,TewGenGamers,Dansgaming,RT
7961,BlackTiger728,Dansgaming,RT
7962,TheMcNubbins,Dansgaming,RT
7963,messicre_,messicre_,Tweet
7964,FusionRecovery,Dansgaming,RT
7965,FiftyHydra,FiftyHydra,Tweet
7966,Biggy4891,Dansgaming,RT
7967,FaZzyTheGod,Dansgaming,RT
7968,gintoki_nut,gintoki_nut,Tweet
7969,maybejustalot,Dansgaming,RT
7970,ethlouis,amazingatheist,RT
7971,CristianNXT,CristianNXT,Tweet
7972,Dansgaming,Dansgaming,Tweet
7973,InfinityOn_Joe,InfinityOn_Joe,Tweet
7974,BJamesChandler,BJamesChandler,Tweet
7975,thechrisullrich,thechrisullrich,Tweet
7976,Seinfelds_List,Seinfelds_List,Tweet
7977,natekushner,natekushner,Tweet
7978,TheUchihaSage,TheUchihaSage,Tweet
7979,PatrickFisk,PatrickFisk,Tweet
7980,KFirebore23,KFirebore23,Tweet
7981,xXJannneXx,xXJannneXx,Tweet
7982,NBWmusic,NBWmusic,Tweet
7983,jmarianos,jmarianos,Tweet
7984,GrayLifeZone,GrayLifeZone,Tweet
7985,ShimohiHikagami,ShimohiHikagami,Tweet
7986,venturian55,venturian55,Tweet
7987,Diagonchloe,itsDanBull,RT
7988,a7xkillera7x,a7xkillera7x,Tweet
7989,Quackerkit,Quackerkit,Tweet
7990,iAmPimmiCue,iAmPimmiCue,Tweet
7991,MrAbelGreen,MrAbelGreen,Tweet
7992,Thorny_Games,Thorny_Games,Tweet
7993,HazakiMoon,BeccaLipman,RT
7994,wavvyjourni,wavvyjourni,Tweet
7995,spikejonzing,spikejonzing,Tweet
7996,Bobman_youtube,Bobman_youtube,Tweet
7997,thatswattsup,thatswattsup,Tweet
7998,Ben_1878,caudlevision,RT
7999,IDMention,IDMention,Tweet
8000,unknownminutes,Dansgaming,RT
8001,CptLvl,caudlevision,RT
8002,jp_jordan,BrianLynch,RT
8003,LilPham_,NathanZed,RT
8004,BrianLynch,BrianLynch,Tweet
8005,WLG_East,WLG_East,Tweet
8006,GunmetalMite,mikeyface,RT
8007,TashoftheFuture,BrianLynch,RT
8008,xellos61,salithtaydan,RT
8009,refocusedmedia,BrianLynch,RT
8010,BrianLynch,BrianLynch,Tweet
8011,zayo60,zayo60,Tweet
8012,MattyMondays,MattyMondays,Tweet
8013,SkizzleTwittzle,Dansgaming,RT
8014,williamcooper16,williamcooper16,Tweet
8015,denny1514,denny1514,Tweet
8016,gmetzger16,gmetzger16,Tweet
8017,1stltrage,Dansgaming,RT
8018,WalkinsFrost,Dansgaming,RT
8019,William_Dublin,William_Dublin,Tweet
8020,bishops_gate88,Dansgaming,RT
8021,Nateoooooooo,Nateoooooooo,Tweet
8022,kingkongdonk,kingkongdonk,Tweet
8023,AyrroGaming,AyrroGaming,Tweet
8024,cgm_co,cgm_co,Tweet
8025,Dollarluigi,Dollarluigi,Tweet
8026,JGs_Anime,JGs_Anime,Tweet
8027,meow_meow_soup,meow_meow_soup,Tweet
8028,DerplesThePanda,BluZephyr,RT
8029,NathanSEGarcia,askagangsta_,RT
8030,garlicbug,garlicbug,Tweet
8031,spikejonzing,spikejonzing,Tweet
8032,Grim_al_kin,Grim_al_kin,Tweet
8033,Burribot_32,Burribot_32,Tweet
8034,itsabove10stars,itsabove10stars,Tweet
8035,egg_official,egg_official,Tweet
8036,DynamiteRampage,DynamiteRampage,Tweet
8037,max_smith,max_smith,Tweet
8038,dragon_slumber,dragon_slumber,Tweet
8039,ps3spill,Dansgaming,RT
8040,ELumiukko,Dansgaming,RT
8041,CJensen1999,CJensen1999,Tweet
8042,Bethanyy_Mariee,Bethanyy_Mariee,Tweet
8043,derekeb,thatswattsup,RT
8044,Rassputin123,BeccaLipman,RT
8045,MLJowitt,Dansgaming,RT
8046,Truegam3r,Truegam3r,Tweet
8047,GLTheGameMaster,Dansgaming,RT
8048,anonchileno,anonchileno,Tweet
8049,icrys1s,Dansgaming,RT
8050,funnyclone,funnyclone,Tweet
8051,superbananaman3,superbananaman3,Tweet
8052,theorousseau51,GiveMeInternet,RT
8053,Gabysaurus,Gabysaurus,Tweet
8054,GingerTownUSA,GingerTownUSA,Tweet
8055,Heady1313,Heady1313,Tweet
8056,MasterOfLag,MasterOfLag,Tweet
8057,MilesKG21,Dansgaming,RT
8058,Azure_Haseo23,Dansgaming,RT
8059,BOSSJEDIZOHAN,Dansgaming,RT
8060,TewGenGamers,Dansgaming,RT
8061,BlackTiger728,Dansgaming,RT
8062,TheMcNubbins,Dansgaming,RT
8063,messicre_,messicre_,Tweet
8064,FusionRecovery,Dansgaming,RT
8065,FiftyHydra,FiftyHydra,Tweet
8066,Biggy4891,Dansgaming,RT
8067,FaZzyTheGod,Dansgaming,RT
8068,gintoki_nut,gintoki_nut,Tweet
8069,maybejustalot,Dansgaming,RT
8070,ethlouis,amazingatheist,RT
8071,CristianNXT,CristianNXT,Tweet
8072,Dansgaming,Dansgaming,Tweet
8073,InfinityOn_Joe,InfinityOn_Joe,Tweet
8074,BJamesChandler,BJamesChandler,Tweet
8075,thechrisullrich,thechrisullrich,Tweet
8076,Seinfelds_List,Seinfelds_List,Tweet
8077,natekushner,natekushner,Tweet
8078,TheUchihaSage,TheUchihaSage,Tweet
8079,PatrickFisk,PatrickFisk,Tweet
8080,KFirebore23,KFirebore23,Tweet
8081,xXJannneXx,xXJannneXx,Tweet
8082,NBWmusic,NBWmusic,Tweet
8083,jmarianos,jmarianos,Tweet
8084,GrayLifeZone,GrayLifeZone,Tweet
8085,ShimohiHikagami,ShimohiHikagami,Tweet
8086,venturian55,venturian55,Tweet
8087,Diagonchloe,itsDanBull,RT
8088,a7xkillera7x,a7xkillera7x,Tweet
8089,Quackerkit,Quackerkit,Tweet
8090,iAmPimmiCue,iAmPimmiCue,Tweet
8091,MrAbelGreen,MrAbelGreen,Tweet
8092,Thorny_Games,Thorny_Games,Tweet
8093,HazakiMoon,BeccaLipman,RT
8094,wavvyjourni,wavvyjourni,Tweet
8095,spikejonzing,spikejonzing,Tweet
8096,Bobman_youtube,Bobman_youtube,Tweet
8097,thatswattsup,thatswattsup,Tweet
8098,Ben_1878,caudlevision,RT
8099,IDMention,IDMention,Tweet
8100,unknownminutes,Dansgaming,RT
8101,CptLvl,caudlevision,RT
8102,jp_jordan,BrianLynch,RT
8103,LilPham_,NathanZed,RT
8104,BrianLynch,BrianLynch,Tweet
8105,WLG_East,WLG_East,Tweet
8106,GunmetalMite,mikeyface,RT
8107,TashoftheFuture,BrianLynch,RT
8108,xellos61,salithtaydan,RT
8109,refocusedmedia,BrianLynch,RT
8110,BrianLynch,BrianLynch,Tweet
8111,zayo60,zayo60,Tweet
8112,MattyMondays,MattyMondays,Tweet
8113,SkizzleTwittzle,Dansgaming,RT
8114,williamcooper16,williamcooper16,Tweet
8115,denny1514,denny1514,Tweet
8116,gmetzger16,gmetzger16,Tweet
8117,1stltrage,Dansgaming,RT
8118,WalkinsFrost,Dansgaming,RT
8119,William_Dublin,William_Dublin,Tweet
8120,bishops_gate88,Dansgaming,RT
8121,Nateoooooooo,Nateoooooooo,Tweet
8122,kingkongdonk,kingkongdonk,Tweet
8123,AyrroGaming,AyrroGaming,Tweet
8124,cgm_co,cgm_co,Tweet
8125,Dollarluigi,Dollarluigi,Tweet
8126,JGs_Anime,JGs_Anime,Tweet
8127,meow_meow_soup,meow_meow_soup,Tweet
8128,DerplesThePanda,BluZephyr,RT
8129,NathanSEGarcia,askagangsta_,RT
8130,garlicbug,garlicbug,Tweet
8131,spikejonzing,spikejonzing,Tweet
8132,Grim_al_kin,Grim_al_kin,Tweet
8133,Burribot_32,Burribot_32,Tweet
8134,itsabove10stars,itsabove10stars,Tweet
8135,egg_official,egg_official,Tweet
8136,DynamiteRampage,DynamiteRampage,Tweet
8137,max_smith,max_smith,Tweet
8138,dragon_slumber,dragon_slumber,Tweet
8139,ps3spill,Dansgaming,RT
8140,ELumiukko,Dansgaming,RT
8141,CJensen1999,CJensen1999,Tweet
8142,Bethanyy_Mariee,Bethanyy_Mariee,Tweet
8143,derekeb,thatswattsup,RT
8144,Rassputin123,BeccaLipman,RT
8145,MLJowitt,Dansgaming,RT
8146,Truegam3r,Truegam3r,Tweet
8147,GLTheGameMaster,Dansgaming,RT
8148,anonchileno,anonchileno,Tweet
8149,icrys1s,Dansgaming,RT
8150,funnyclone,funnyclone,Tweet
8151,superbananaman3,superbananaman3,Tweet
8152,theorousseau51,GiveMeInternet,RT
8153,Gabysaurus,Gabysaurus,Tweet
8154,GingerTownUSA,GingerTownUSA,Tweet
8155,Heady1313,Heady1313,Tweet
8156,MasterOfLag,MasterOfLag,Tweet
8157,MilesKG21,Dansgaming,RT
8158,Azure_Haseo23,Dansgaming,RT
8159,BOSSJEDIZOHAN,Dansgaming,RT
8160,TewGenGamers,Dansgaming,RT
8161,BlackTiger728,Dansgaming,RT
8162,TheMcNubbins,Dansgaming,RT
8163,messicre_,messicre_,Tweet
8164,FusionRecovery,Dansgaming,RT
8165,FiftyHydra,FiftyHydra,Tweet
8166,Biggy4891,Dansgaming,RT
8167,FaZzyTheGod,Dansgaming,RT
8168,gintoki_nut,gintoki_nut,Tweet
8169,maybejustalot,Dansgaming,RT
8170,ethlouis,amazingatheist,RT
8171,CristianNXT,CristianNXT,Tweet
8172,Dansgaming,Dansgaming,Tweet
8173,InfinityOn_Joe,InfinityOn_Joe,Tweet
8174,BJamesChandler,BJamesChandler,Tweet
8175,thechrisullrich,thechrisullrich,Tweet
8176,Seinfelds_List,Seinfelds_List,Tweet
8177,natekushner,natekushner,Tweet
8178,TheUchihaSage,TheUchihaSage,Tweet
8179,PatrickFisk,PatrickFisk,Tweet
8180,KFirebore23,KFirebore23,Tweet
8181,xXJannneXx,xXJannneXx,Tweet
8182,NBWmusic,NBWmusic,Tweet
8183,jmarianos,jmarianos,Tweet
8184,GrayLifeZone,GrayLifeZone,Tweet
8185,ShimohiHikagami,ShimohiHikagami,Tweet
8186,venturian55,venturian55,Tweet
8187,Diagonchloe,itsDanBull,RT
8188,a7xkillera7x,a7xkillera7x,Tweet
8189,Quackerkit,Quackerkit,Tweet
8190,iAmPimmiCue,iAmPimmiCue,Tweet
